DBA,BORO,BUILDING,STREET,ZIPCODE,INSPECTION DATE,VIOLATION DESCRIPTION,CRITICAL FLAG,INSPECTION TYPE
GOLDEN BOWL RESTAURANT,Manhattan,51,DIVISION STREET,10002.0,2023-05-26,"Food, prohibited, from unapproved or unknown source, home canned or home prepared. Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing. ROP food prepared on premises transported to another site.",Critical,Cycle Inspection / Initial Inspection
TASTY HAND-PULLED NOODLES,Manhattan,1,DOYERS STREET,10013.0,2023-05-09,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Pre-permit (Operational) / Initial Inspection
SONG BO YUAN,Manhattan,36,ELDRIDGE STREET,10002.0,2023-01-27,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Re-inspection
HAO NOODLE,Manhattan,343,WEST   14 STREET,10014.0,2023-01-10,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Re-inspection
HAO NOODLE,Manhattan,343,WEST   14 STREET,10014.0,2023-01-10,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Re-inspection
OUR NEW PLACE,Manhattan,242,EAST   79 STREET,10075.0,2023-10-11,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Pre-permit (Operational) / Compliance Inspection
E-NOODLE,Manhattan,26,JEFFERSON STREET,10002.0,2023-09-08,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Pre-permit (Operational) / Reopening Inspection
TASTY DUMPLING,Manhattan,42,MULBERRY STREET,10013.0,2023-01-09,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required.  Jewelry is worn on hands or arms.  Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,Cycle Inspection / Initial Inspection
YUM CHA CHINESE KITCHEN & BAR,Manhattan,228,THOMPSON STREET,10012.0,2023-06-01,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Cycle Inspection / Initial Inspection
CHEF TAN,Manhattan,37,SAINT MARKS PLACE,10003.0,2023-01-09,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Initial Inspection
E-NOODLE,Manhattan,26,JEFFERSON STREET,10002.0,2023-09-08,Live roaches in facility's food or non-food area.,Critical,Pre-permit (Operational) / Reopening Inspection
LEGEND,Manhattan,127,WEST   72 STREET,10023.0,2023-02-23,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area.  Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,Cycle Inspection / Initial Inspection
LONG ISLAND DUMPLINGS,Manhattan,513,AVENUE OF THE AMERICAS,10011.0,2023-08-21,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Re-inspection
GOLDEN BOWL RESTAURANT,Manhattan,51,DIVISION STREET,10002.0,2023-05-26,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Cycle Inspection / Initial Inspection
SONG BO YUAN,Manhattan,36,ELDRIDGE STREET,10002.0,2023-01-27,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Re-inspection
GOLDEN BOWL RESTAURANT,Manhattan,51,DIVISION STREET,10002.0,2023-05-26,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
TASTY HAND-PULLED NOODLES,Manhattan,1,DOYERS STREET,10013.0,2023-05-09,Live roaches in facility's food or non-food area.,Critical,Pre-permit (Operational) / Initial Inspection
MR. SUN,Manhattan,48,WEST   48 STREET,10036.0,2023-06-28,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
CHEF TAN,Manhattan,37,SAINT MARKS PLACE,10003.0,2023-01-09,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Pre-permit (Operational) / Initial Inspection
OUR NEW PLACE,Manhattan,242,EAST   79 STREET,10075.0,2023-10-11,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Pre-permit (Operational) / Compliance Inspection
NB WING WONG,Manhattan,42,BOWERY,10013.0,2023-01-13,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,Cycle Inspection / Re-inspection
YUM CHA CHINESE KITCHEN & BAR,Manhattan,228,THOMPSON STREET,10012.0,2023-06-01,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
OUR NEW PLACE,Manhattan,242,EAST   79 STREET,10075.0,2023-10-11,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Pre-permit (Operational) / Compliance Inspection
OUR NEW PLACE,Manhattan,242,EAST   79 STREET,10075.0,2023-10-11,Live roaches in facility's food or non-food area.,Critical,Pre-permit (Operational) / Compliance Inspection
218 RESTAURANT,Manhattan,218220,GRAND STREET,,2023-09-27,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Re-inspection
E-NOODLE,Manhattan,26,JEFFERSON STREET,10002.0,2023-09-08,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Reopening Inspection
LONG ISLAND DUMPLINGS,Manhattan,513,AVENUE OF THE AMERICAS,10011.0,2023-08-21,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Pre-permit (Operational) / Re-inspection
LEGEND,Manhattan,127,WEST   72 STREET,10023.0,2023-02-23,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
TASTY HAND-PULLED NOODLES,Manhattan,1,DOYERS STREET,10013.0,2023-05-09,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Initial Inspection
GOLDEN BOWL RESTAURANT,Manhattan,51,DIVISION STREET,10002.0,2023-05-26,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Initial Inspection
QUEEN BAKERY II,Manhattan,139,CENTRE STREET,10013.0,2023-07-31,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
LEGEND,Manhattan,127,WEST   72 STREET,10023.0,2023-02-23,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
SUN SAI GAI RESTAURANT,Manhattan,220,CANAL STREET,10013.0,2023-09-22,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Cycle Inspection / Re-inspection
TASTY HAND-PULLED NOODLES,Manhattan,1,DOYERS STREET,10013.0,2023-05-09,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Pre-permit (Operational) / Initial Inspection
YUM CHA CHINESE KITCHEN & BAR,Manhattan,228,THOMPSON STREET,10012.0,2023-06-01,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
LONG ISLAND DUMPLINGS,Manhattan,513,AVENUE OF THE AMERICAS,10011.0,2023-08-21,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,Pre-permit (Operational) / Re-inspection
E-NOODLE,Manhattan,26,JEFFERSON STREET,10002.0,2023-09-05,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Pre-permit (Operational) / Re-inspection
YUM CHA CHINESE KITCHEN & BAR,Manhattan,228,THOMPSON STREET,10012.0,2023-06-01,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
SUN SAI GAI RESTAURANT,Manhattan,220,CANAL STREET,10013.0,2023-09-22,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Re-inspection
218 RESTAURANT,Manhattan,218220,GRAND STREET,,2023-09-27,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,Cycle Inspection / Re-inspection
MR. SUN,Manhattan,48,WEST   48 STREET,10036.0,2023-06-28,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Cycle Inspection / Initial Inspection
SONG BO YUAN,Manhattan,36,ELDRIDGE STREET,10002.0,2023-01-27,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Cycle Inspection / Re-inspection
SUN SAI GAI RESTAURANT,Manhattan,220,CANAL STREET,10013.0,2023-09-22,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Cycle Inspection / Re-inspection
JOE'S HOME OF SOUP DUMPLINGS,Manhattan,12,EAST   49 STREET,10017.0,2023-09-13,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Cycle Inspection / Re-inspection
QUEEN BAKERY II,Manhattan,139,CENTRE STREET,10013.0,2023-07-31,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Cycle Inspection / Initial Inspection
E-NOODLE,Manhattan,26,JEFFERSON STREET,10002.0,2023-09-05,Live roaches in facility's food or non-food area.,Critical,Pre-permit (Operational) / Re-inspection
SUN SAI GAI RESTAURANT,Manhattan,220,CANAL STREET,10013.0,2023-09-22,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,Cycle Inspection / Re-inspection
TASTY DUMPLING,Manhattan,42,MULBERRY STREET,10013.0,2023-01-09,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
SUN SAI GAI RESTAURANT,Manhattan,220,CANAL STREET,10013.0,2023-09-22,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,Cycle Inspection / Re-inspection
218 RESTAURANT,Manhattan,218220,GRAND STREET,,2023-09-27,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Cycle Inspection / Re-inspection
MR. SUN,Manhattan,48,WEST   48 STREET,10036.0,2023-06-28,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
HAO NOODLE,Manhattan,343,WEST   14 STREET,10014.0,2023-01-10,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,Cycle Inspection / Re-inspection
TASTY HAND-PULLED NOODLES,Manhattan,1,DOYERS STREET,10013.0,2023-05-09,Wash hands sign not posted near or above hand washing sink.,Not Critical,Pre-permit (Operational) / Initial Inspection
LEGEND,Manhattan,127,WEST   72 STREET,10023.0,2023-02-23,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
MR. SUN,Manhattan,48,WEST   48 STREET,10036.0,2023-06-28,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,Cycle Inspection / Initial Inspection
HAO NOODLE,Manhattan,343,WEST   14 STREET,10014.0,2023-01-10,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Re-inspection
LEGEND,Manhattan,127,WEST   72 STREET,10023.0,2023-02-23,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Cycle Inspection / Initial Inspection
218 RESTAURANT,Manhattan,218220,GRAND STREET,,2023-09-27,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Re-inspection
BURP BOWL,Manhattan,134,EAST   27 STREET,10016.0,2023-07-25,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Compliance Inspection
OUR NEW PLACE,Manhattan,242,EAST   79 STREET,10075.0,2023-10-11,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Pre-permit (Operational) / Compliance Inspection
OUR NEW PLACE,Manhattan,242,EAST   79 STREET,10075.0,2023-10-11,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,Pre-permit (Operational) / Compliance Inspection
GOLDEN BOWL RESTAURANT,Manhattan,51,DIVISION STREET,10002.0,2023-05-26,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
GOLDEN BOWL RESTAURANT,Manhattan,51,DIVISION STREET,10002.0,2023-05-26,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,Cycle Inspection / Initial Inspection
TASTY HAND-PULLED NOODLES,Manhattan,1,DOYERS STREET,10013.0,2023-05-09,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Pre-permit (Operational) / Initial Inspection
E-NOODLE,Manhattan,26,JEFFERSON STREET,10002.0,2023-09-08,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,Pre-permit (Operational) / Reopening Inspection
MR. SUN,Manhattan,48,WEST   48 STREET,10036.0,2023-06-28,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
JOE'S HOME OF SOUP DUMPLINGS,Manhattan,12,EAST   49 STREET,10017.0,2023-09-13,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Re-inspection
MR. SUN,Manhattan,48,WEST   48 STREET,10036.0,2023-06-28,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
JIN FENG FISH BALL,Queens,41-40,MAIN STREET,11355.0,2023-04-28,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
NEW CHINA 3,Queens,5814,ROOSEVELT AVE,11377.0,2023-02-15,"Design, construction, materials used or maintenance of food contact surface improper.  Surface not easily cleanable, sanitized and maintained.",Not Critical,Cycle Inspection / Initial Inspection
DOU DOU KITCHEN,Queens,4226,COLLEGE POINT BLVD,11355.0,2023-11-30,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
XING XING ROCKAWAY RESTAURANT,Queens,9712,ROCKAWAY BEACH BLVD,11693.0,2023-01-12,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Pre-permit (Operational) / Initial Inspection
NORTHERN WANGMANDOO DUMPLING,Queens,14944,NORTHERN BLVD,11354.0,2023-06-21,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Cycle Inspection / Initial Inspection
DOU DOU KITCHEN,Queens,4226,COLLEGE POINT BLVD,11355.0,2023-11-30,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
FRIENDLY RESTAURANT,Queens,1205,40TH AVE,11101.0,2023-03-15,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
SAGAR CHINESE,Queens,252-05,UNION TURNPIKE,11426.0,2023-03-29,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
NEW CHINA 3,Queens,5814,ROOSEVELT AVE,11377.0,2023-02-15,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
XING XING ROCKAWAY RESTAURANT,Queens,9712,ROCKAWAY BEACH BLVD,11693.0,2023-01-12,"Written Standard Operating Procedure (SOP) approved by the Department for refillable, reusable containers not available at the time of inspection.  Container construction improper",Critical,Pre-permit (Operational) / Initial Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-18,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,Pre-permit (Operational) / Reopening Inspection
CHINA GOURMET,Queens,24515,FRANCIS LEWIS BLVD,11422.0,2023-03-30,Live animal other than fish in tank or service animal present in facility’s food or non-food area.,Critical,Cycle Inspection / Initial Inspection
NEW CHINA 3,Queens,5814,ROOSEVELT AVE,11377.0,2023-02-15,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-18,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Pre-permit (Operational) / Reopening Inspection
JADE SEA CHINESE RESTAURANT,Queens,3514,BELL BLVD,11361.0,2023-09-25,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,Cycle Inspection / Re-inspection
DOU DOU KITCHEN,Queens,4226,COLLEGE POINT BLVD,11355.0,2023-11-30,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Cycle Inspection / Initial Inspection
JADE SEA CHINESE RESTAURANT,Queens,3514,BELL BLVD,11361.0,2023-09-25,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Re-inspection
JIN FENG FISH BALL,Queens,41-40,MAIN STREET,11355.0,2023-04-28,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-14,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,Pre-permit (Operational) / Reopening Inspection
JI YOU BRAISED FOOD,Queens,4118,MAIN ST,11355.0,2023-09-01,"Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures",Critical,Pre-permit (Operational) / Initial Inspection
DOU DOU KITCHEN,Queens,4226,COLLEGE POINT BLVD,11355.0,2023-11-30,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,Cycle Inspection / Initial Inspection
CHINA GOURMET,Queens,24515,FRANCIS LEWIS BLVD,11422.0,2023-03-30,"Design, construction, materials used or maintenance of food contact surface improper.  Surface not easily cleanable, sanitized and maintained.",Not Critical,Cycle Inspection / Initial Inspection
NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,2023-06-20,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,Cycle Inspection / Initial Inspection
NEW TASTE OF CHINA,Queens,8026,BAXTER AVE,11373.0,2023-06-06,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
SAGAR CHINESE,Queens,252-05,UNION TURNPIKE,11426.0,2023-03-29,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,Cycle Inspection / Initial Inspection
JIN FENG FISH BALL,Queens,41-40,MAIN STREET,11355.0,2023-04-28,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Cycle Inspection / Initial Inspection
FRIENDLY RESTAURANT,Queens,1205,40TH AVE,11101.0,2023-03-15,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,2023-06-20,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-10,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Initial Inspection
JI YOU BRAISED FOOD,Queens,4118,MAIN ST,11355.0,2023-09-01,Hot TCS food item not held at or above 140 °F.,Critical,Pre-permit (Operational) / Initial Inspection
CHINA GOURMET,Queens,24515,FRANCIS LEWIS BLVD,11422.0,2023-03-30,"Toilet facility not maintained or provided with toilet paper, waste receptacle or self-closing door.",Not Critical,Cycle Inspection / Initial Inspection
NEW CHINA 3,Queens,5814,ROOSEVELT AVE,11377.0,2023-02-15,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required.  Jewelry is worn on hands or arms.  Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,Cycle Inspection / Initial Inspection
FRIENDLY RESTAURANT,Queens,1205,40TH AVE,11101.0,2023-03-15,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-14,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Pre-permit (Operational) / Reopening Inspection
SAGAR CHINESE,Queens,252-05,UNION TURNPIKE,11426.0,2023-03-29,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,2023-06-20,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-14,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Reopening Inspection
JIN FENG FISH BALL,Queens,41-40,MAIN STREET,11355.0,2023-04-28,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
XING XING ROCKAWAY RESTAURANT,Queens,9712,ROCKAWAY BEACH BLVD,11693.0,2023-01-12,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Pre-permit (Operational) / Initial Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-14,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Pre-permit (Operational) / Reopening Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-10,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Pre-permit (Operational) / Initial Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-10,Hot TCS food item not held at or above 140 °F.,Critical,Pre-permit (Operational) / Initial Inspection
JI YOU BRAISED FOOD,Queens,4118,MAIN ST,11355.0,2023-09-01,"Food adulterated or misbranded. Adulterated or misbranded food possessed, being manufactured, produced, packed, sold, offered for sale, delivered or given away",Not Critical,Pre-permit (Operational) / Initial Inspection
CHINA GOURMET,Queens,24515,FRANCIS LEWIS BLVD,11422.0,2023-03-30,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required.  Jewelry worn on hands or arms.  Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,Cycle Inspection / Initial Inspection
NORTHERN WANGMANDOO DUMPLING,Queens,14944,NORTHERN BLVD,11354.0,2023-06-21,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
CHINA GOURMET,Queens,24515,FRANCIS LEWIS BLVD,11422.0,2023-03-30,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area.  Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,Cycle Inspection / Initial Inspection
JADE SEA CHINESE RESTAURANT,Queens,3514,BELL BLVD,11361.0,2023-09-25,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,Cycle Inspection / Re-inspection
CHINA GOURMET,Queens,24515,FRANCIS LEWIS BLVD,11422.0,2023-03-30,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container.  Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Cycle Inspection / Initial Inspection
SAGAR CHINESE,Queens,252-05,UNION TURNPIKE,11426.0,2023-03-29,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
NEW GRAND BUFFET/THE MIGHTY CRAB,Queens,3445,48TH ST,11101.0,2023-07-10,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,Pre-permit (Operational) / Initial Inspection
NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,2023-06-20,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
