DBA,BORO,BUILDING,STREET,ZIPCODE,INSPECTION DATE,VIOLATION DESCRIPTION,CRITICAL FLAG,INSPECTION TYPE
BROOKLYN DUMPLING SHOP,Manhattan,131,1 AVENUE,10003.0,2022-10-25,"Dishwashing and ware washing:  Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,Cycle Inspection / Initial Inspection
BROOKLYN DUMPLING SHOP,Manhattan,131,1 AVENUE,10003.0,2022-10-25,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
DELICIOUS CHINESE RESTAURANT,Manhattan,1974A,2 AVENUE,10029.0,2022-05-03,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,Cycle Inspection / Initial Inspection
BING & NOODLES BY CHOW HOUSE,Manhattan,240,SULLIVAN STREET,10012.0,2022-07-06,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,Pre-permit (Operational) / Re-inspection
YUM CHA CHINESE KITCHEN & BAR,Manhattan,228,THOMPSON STREET,10012.0,2022-06-01,Thawing procedures improper.,Not Critical,Cycle Inspection / Initial Inspection
DELUXE GREEN BO,Manhattan,66,BAYARD STREET,10013.0,2022-07-25,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Re-inspection
ROYAL SEAFOOD CAFE,Manhattan,103,MOTT STREET,10013.0,2022-09-28,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
GOLDEN BOWL RESTAURANT,Manhattan,51,DIVISION STREET,10002.0,2022-06-09,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,Cycle Inspection / Initial Inspection
WU'S WONTON KING,Manhattan,165,EAST BROADWAY,10002.0,2022-09-13,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Re-inspection
CAROL'S BUN,Manhattan,139,EAST BROADWAY,10002.0,2022-04-11,Insufficient or no refrigerated or hot holding equipment to keep potentially hazardous foods at required temperatures.,Critical,Cycle Inspection / Re-inspection
ULUH,Manhattan,152,2 AVENUE,10003.0,2022-09-07,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
BROOKLYN DUMPLING SHOP,Manhattan,131,1 AVENUE,10003.0,2022-10-25,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,Cycle Inspection / Initial Inspection
ANPANMAN BAKERY CAFE,Manhattan,83,CANAL STREET,10002.0,2022-06-08,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,Cycle Inspection / Initial Inspection
XO TASTE,Manhattan,41,ELIZABETH STREET,10013.0,2022-09-08,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,Cycle Inspection / Re-inspection
WU'S WONTON KING,Manhattan,165,EAST BROADWAY,10002.0,2022-09-13,Contract with a pest management professional not in place.  Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Re-inspection
HOP KEE RESTAURANT,Manhattan,21,MOTT STREET,10013.0,2022-09-14,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Re-inspection
TIPSY SHANGHAI,Manhattan,342,7 AVENUE,10001.0,2022-06-15,Proper sanitization not provided for utensil ware washing operation.,Not Critical,Cycle Inspection / Initial Inspection
DELUXE GREEN BO,Manhattan,66,BAYARD STREET,10013.0,2022-07-25,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required.  Jewelry is worn on hands or arms.  Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,Cycle Inspection / Re-inspection
GOLDEN BOWL RESTAURANT,Manhattan,51,DIVISION STREET,10002.0,2022-06-09,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,Cycle Inspection / Initial Inspection
DELICIOUS CHINESE RESTAURANT,Manhattan,1974A,2 AVENUE,10029.0,2022-05-03,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
CAROL'S BUN,Manhattan,139,EAST BROADWAY,10002.0,2022-04-11,"Mechanical or natural ventilation system not provided,  improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.",Not Critical,Cycle Inspection / Re-inspection
WU'S WONTON KING,Manhattan,165,EAST BROADWAY,10002.0,2022-09-13,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Re-inspection
GOLDEN BOWL RESTAURANT,Manhattan,51,DIVISION STREET,10002.0,2022-06-09,Hot food item not held at or above 140º F.,Critical,Cycle Inspection / Initial Inspection
DELICIOUS CHINESE RESTAURANT,Manhattan,1974A,2 AVENUE,10029.0,2022-05-03,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,Cycle Inspection / Initial Inspection
ANPANMAN BAKERY CAFE,Manhattan,83,CANAL STREET,10002.0,2022-06-08,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,Cycle Inspection / Initial Inspection
BROOKLYN DUMPLING SHOP,Manhattan,131,1 AVENUE,10003.0,2022-10-25,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Cycle Inspection / Initial Inspection
FAMOUS SICHUAN,Manhattan,10,PELL STREET,10013.0,2022-09-27,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Re-inspection
CAROL'S BUN,Manhattan,139,EAST BROADWAY,10002.0,2022-04-11,Food contact surface not properly maintained.,Not Critical,Cycle Inspection / Re-inspection
YUM CHA CHINESE KITCHEN & BAR,Manhattan,228,THOMPSON STREET,10012.0,2022-06-01,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,Cycle Inspection / Initial Inspection
GOLDEN BOWL RESTAURANT,Manhattan,51,DIVISION STREET,10002.0,2022-06-09,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,Cycle Inspection / Initial Inspection
ROYAL SEAFOOD CAFE,Manhattan,103,MOTT STREET,10013.0,2022-09-28,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
DELUXE GREEN BO,Manhattan,66,BAYARD STREET,10013.0,2022-07-25,"Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures",Critical,Cycle Inspection / Re-inspection
TIPSY SHANGHAI,Manhattan,342,7 AVENUE,10001.0,2022-06-15,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,Cycle Inspection / Initial Inspection
GOLDEN BOWL RESTAURANT,Manhattan,51,DIVISION STREET,10002.0,2022-06-09,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Initial Inspection
DELICIOUS CHINESE RESTAURANT,Manhattan,1974A,2 AVENUE,10029.0,2022-05-03,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,Cycle Inspection / Initial Inspection
HWA YUAN SZECHUAN,Manhattan,42,EAST BROADWAY,10002.0,2022-08-09,"Design, construction, materials used or maintenance of food contact surface improper.  Surface not easily cleanable, sanitized and maintained.",Not Critical,Cycle Inspection / Initial Inspection
DUMPLING MAN,Manhattan,100,SAINT MARKS PLACE,10009.0,2022-02-02,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Re-inspection
ROYAL SEAFOOD CAFE,Manhattan,103,MOTT STREET,10013.0,2022-09-28,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,Cycle Inspection / Initial Inspection
ANPANMAN BAKERY CAFE,Manhattan,83,CANAL STREET,10002.0,2022-06-08,Food Protection Certificate not held by supervisor of food operations.,Critical,Cycle Inspection / Initial Inspection
DUMPLING MAN,Manhattan,100,SAINT MARKS PLACE,10009.0,2022-02-02,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,Cycle Inspection / Re-inspection
FAMOUS SICHUAN,Manhattan,10,PELL STREET,10013.0,2022-09-27,"Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures",Critical,Cycle Inspection / Re-inspection
CAROL'S BUN,Manhattan,139,EAST BROADWAY,10002.0,2022-04-11,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,Cycle Inspection / Re-inspection
HWA YUAN SZECHUAN,Manhattan,42,EAST BROADWAY,10002.0,2022-08-09,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Initial Inspection
TIPSY SHANGHAI,Manhattan,342,7 AVENUE,10001.0,2022-06-15,Food Protection Certificate not held by supervisor of food operations.,Critical,Cycle Inspection / Initial Inspection
GOLDEN BOWL RESTAURANT,Manhattan,51,DIVISION STREET,10002.0,2022-06-09,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,Cycle Inspection / Initial Inspection
ROYAL SEAFOOD CAFE,Manhattan,103,MOTT STREET,10013.0,2022-09-28,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
FAMOUS SICHUAN,Manhattan,10,PELL STREET,10013.0,2022-09-27,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Cycle Inspection / Re-inspection
XO TASTE,Manhattan,41,ELIZABETH STREET,10013.0,2022-09-08,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Cycle Inspection / Re-inspection
BING & NOODLES BY CHOW HOUSE,Manhattan,240,SULLIVAN STREET,10012.0,2022-07-06,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,Pre-permit (Operational) / Re-inspection
ULUH,Manhattan,152,2 AVENUE,10003.0,2022-09-07,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
ROYAL SEAFOOD CAFE,Manhattan,103,MOTT STREET,10013.0,2022-09-28,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Cycle Inspection / Initial Inspection
ANPANMAN BAKERY CAFE,Manhattan,83,CANAL STREET,10002.0,2022-06-08,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,Cycle Inspection / Initial Inspection
BROOKLYN DUMPLING SHOP,Manhattan,131,1 AVENUE,10003.0,2022-10-25,"Pesticide not properly labeled or used by unlicensed individual.  Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,Cycle Inspection / Initial Inspection
WU'S WONTON KING,Manhattan,165,EAST BROADWAY,10002.0,2022-09-13,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Re-inspection
WU'S WONTON KING,Manhattan,165,EAST BROADWAY,10002.0,2022-09-13,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Cycle Inspection / Re-inspection
HOP KEE RESTAURANT,Manhattan,21,MOTT STREET,10013.0,2022-09-14,"Design, construction, materials used or maintenance of food contact surface improper.  Surface not easily cleanable, sanitized and maintained.",Not Critical,Cycle Inspection / Re-inspection
YUM CHA CHINESE KITCHEN & BAR,Manhattan,228,THOMPSON STREET,10012.0,2022-06-01,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,Cycle Inspection / Initial Inspection
YUM CHA CHINESE KITCHEN & BAR,Manhattan,228,THOMPSON STREET,10012.0,2022-06-01,"Mechanical or natural ventilation system not provided,  improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.",Not Critical,Cycle Inspection / Initial Inspection
MANGO MANGO DESSERT,Manhattan,63A,BAYARD STREET,10013.0,2022-05-12,Hot food item not held at or above 140º F.,Critical,Cycle Inspection / Initial Inspection
FAMOUS SICHUAN,Manhattan,10,PELL STREET,10013.0,2022-09-27,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Re-inspection
YUM CHA CHINESE KITCHEN & BAR,Manhattan,228,THOMPSON STREET,10012.0,2022-06-01,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,Cycle Inspection / Initial Inspection
JUNZI KITCHEN,Manhattan,2896,BROADWAY,10025.0,2022-06-16,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,Cycle Inspection / Initial Inspection
XO TASTE,Manhattan,41,ELIZABETH STREET,10013.0,2022-09-08,"Pesticide not properly labeled or used by unlicensed individual.  Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,Cycle Inspection / Re-inspection
JUNZI KITCHEN,Manhattan,2896,BROADWAY,10025.0,2022-06-16,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,Cycle Inspection / Initial Inspection
BING & NOODLES BY CHOW HOUSE,Manhattan,240,SULLIVAN STREET,10012.0,2022-07-06,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Re-inspection
YUM CHA CHINESE KITCHEN & BAR,Manhattan,228,THOMPSON STREET,10012.0,2022-06-01,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,Cycle Inspection / Initial Inspection
XO TASTE,Manhattan,41,ELIZABETH STREET,10013.0,2022-09-08,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Re-inspection
MANGO MANGO DESSERT,Manhattan,63A,BAYARD STREET,10013.0,2022-05-12,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,Cycle Inspection / Initial Inspection
JUNZI KITCHEN,Manhattan,2896,BROADWAY,10025.0,2022-06-16,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,Cycle Inspection / Initial Inspection
WU'S WONTON KING,Manhattan,165,EAST BROADWAY,10002.0,2022-09-13,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Re-inspection
MANGO MANGO DESSERT,Manhattan,63A,BAYARD STREET,10013.0,2022-05-12,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
GOLDEN BOWL RESTAURANT,Manhattan,51,DIVISION STREET,10002.0,2022-06-09,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
CAROL'S BUN,Manhattan,139,EAST BROADWAY,10002.0,2022-04-11,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,Cycle Inspection / Re-inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-05-12,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,Pre-permit (Operational) / Initial Inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-09-20,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Reopening Inspection
ROYAL QUEEN/THE REAL KTV,Queens,13620,ROOSEVELT AVE,11354.0,2022-09-28,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Cycle Inspection / Re-inspection
ROYAL QUEEN/THE REAL KTV,Queens,13620,ROOSEVELT AVE,11354.0,2022-09-28,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,Cycle Inspection / Re-inspection
SWEET GARDEN CHINESE TAKEOUT RESTAURANT,Queens,7922,PARSONS BLVD,11366.0,2022-08-17,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,Cycle Inspection / Initial Inspection
KAN WAH CHINESE RESTAURANT,Queens,5912,MAIN ST,11355.0,2022-08-09,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
QINGDAO,Queens,4046,MAIN ST,11354.0,2022-07-20,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
NEW YORK NOODLE KING,Queens,133-35,ROOSEVELT AVENUE,11354.0,2022-08-10,"Pesticide not properly labeled or used by unlicensed individual.  Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,Cycle Inspection / Initial Inspection
HUNAN CAFE,Queens,13740,NORTHERN BLVD,11354.0,2022-07-11,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
LANZHOU BEEF NOODLE,Queens,13693,37TH AVE,11354.0,2022-11-02,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Cycle Inspection / Initial Inspection
KING'S CHEF,Queens,15327,CROSS ISLAND PARKWAY,11357.0,2022-11-07,"Pesticide not properly labeled or used by unlicensed individual.  Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,Cycle Inspection / Initial Inspection
SWEET GARDEN CHINESE TAKEOUT RESTAURANT,Queens,7922,PARSONS BLVD,11366.0,2022-08-17,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
NEW MING GARDEN,Queens,10428,ROOSEVELT AVENUE,11368.0,2022-08-10,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
NEW MULAN,Queens,13617,39TH AVE,11354.0,2022-07-07,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,Cycle Inspection / Initial Inspection
INCREDIBOWL,Queens,133-35,ROOSEVELT AVENUE,11354.0,2022-03-03,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,Cycle Inspection / Initial Inspection
NEW GREAT WALL CHINESE RESTAURANT,Queens,69-13,WOODSIDE AVENUE,11377.0,2022-01-27,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,Cycle Inspection / Re-inspection
NEW YORK NOODLE KING,Queens,133-35,ROOSEVELT AVENUE,11354.0,2022-08-10,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
NEW MING GARDEN,Queens,10428,ROOSEVELT AVENUE,11368.0,2022-08-10,"Pesticide not properly labeled or used by unlicensed individual.  Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,Cycle Inspection / Initial Inspection
NEW GREAT WALL CHINESE RESTAURANT,Queens,69-13,WOODSIDE AVENUE,11377.0,2022-01-27,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,Cycle Inspection / Re-inspection
KULU DESSERTS / DUMPLING TOWN,Queens,86-55,BROADWAY,11373.0,2022-04-18,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,Cycle Inspection / Re-inspection
QINGDAO,Queens,4046,MAIN ST,11354.0,2022-07-20,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required.  Jewelry is worn on hands or arms.  Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,Cycle Inspection / Initial Inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-05-12,Insufficient or no refrigerated or hot holding equipment to keep potentially hazardous foods at required temperatures.,Critical,Pre-permit (Operational) / Initial Inspection
JUMBO CHINESE KITCHEN,Queens,113-04,JAMAICA AVENUE,11418.0,2022-09-01,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Re-inspection
NEW YORK NOODLE KING,Queens,133-35,ROOSEVELT AVENUE,11354.0,2022-08-10,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
HUNAN CAFE,Queens,13740,NORTHERN BLVD,11354.0,2022-07-11,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
QUEENS SEAFOOD RESTAURANT,Queens,8222,45TH AVE,11373.0,2022-09-15,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
LANZHOU BEEF NOODLE,Queens,13693,37TH AVE,11354.0,2022-11-02,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area.  Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,Cycle Inspection / Initial Inspection
SUN WAH CHINESE RESTAURANT OF NY,Queens,3016,36 AVENUE,11106.0,2022-04-21,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,Cycle Inspection / Initial Inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-10-07,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Pre-permit (Operational) / Reopening Inspection
DONG YUE SEAFOOD RESTAURANT,Queens,13614,38TH AVE,11354.0,2022-12-13,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Compliance Inspection
SUN WAH CHINESE RESTAURANT OF NY,Queens,3016,36 AVENUE,11106.0,2022-04-21,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
DONG YUE SEAFOOD RESTAURANT,Queens,13614,38TH AVE,11354.0,2022-12-13,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Pre-permit (Operational) / Compliance Inspection
LANZHOU BEEF NOODLE,Queens,13693,37TH AVE,11354.0,2022-11-02,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
QUEENS SEAFOOD RESTAURANT,Queens,8222,45TH AVE,11373.0,2022-09-15,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-10-07,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Reopening Inspection
KAN WAH CHINESE RESTAURANT,Queens,5912,MAIN ST,11355.0,2022-08-09,Contract with a pest management professional not in place.  Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Initial Inspection
QUEENS SEAFOOD RESTAURANT,Queens,8222,45TH AVE,11373.0,2022-09-15,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Cycle Inspection / Initial Inspection
NEW MING GARDEN,Queens,10428,ROOSEVELT AVENUE,11368.0,2022-08-10,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
QINGDAO,Queens,4046,MAIN ST,11354.0,2022-07-20,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
DA PAI DONG,Queens,7700,QUEENS BLVD,11373.0,2022-05-12,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,Pre-permit (Operational) / Initial Inspection
SUN WAH CHINESE RESTAURANT OF NY,Queens,3016,36 AVENUE,11106.0,2022-04-21,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,Cycle Inspection / Initial Inspection
INCREDIBOWL,Queens,133-35,ROOSEVELT AVENUE,11354.0,2022-03-03,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,Cycle Inspection / Initial Inspection
HUNAN CAFE,Queens,13740,NORTHERN BLVD,11354.0,2022-07-11,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Initial Inspection
SZE'S GARDEN,Queens,201,CYPRESS AVENUE,11385.0,2022-07-13,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,Cycle Inspection / Initial Inspection
SWEET GARDEN CHINESE TAKEOUT RESTAURANT,Queens,7922,PARSONS BLVD,11366.0,2022-08-17,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
DONG YUE SEAFOOD RESTAURANT,Queens,13614,38TH AVE,11354.0,2022-12-13,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area.  Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,Pre-permit (Operational) / Compliance Inspection
TERIYAKI MONSTER,Queens,4354,162ND ST,11358.0,2022-11-22,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Re-inspection
KULU DESSERTS / DUMPLING TOWN,Queens,86-55,BROADWAY,11373.0,2022-04-18,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Re-inspection
NEW YORK NOODLE KING,Queens,133-35,ROOSEVELT AVENUE,11354.0,2022-08-10,"Design, construction, materials used or maintenance of food contact surface improper.  Surface not easily cleanable, sanitized and maintained.",Not Critical,Cycle Inspection / Initial Inspection
LANZHOU BEEF NOODLE,Queens,13693,37TH AVE,11354.0,2022-11-02,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,Cycle Inspection / Initial Inspection
